yield_stress,solution_time,x,flow_depth,x_ratio,h_ratio
50,180.0,1515.45,2.9624731074,4.968688524590164,0.09713026581639345
50,180.0,1515.55,2.9624931716,4.969016393442622,0.09713092365901639
50,180.0,1515.65,2.9625133655,4.969344262295082,0.09713158575409836
50,180.0,1515.75,2.9625336758,4.969672131147541,0.09713225166557377
50,180.0,1515.85,2.9625540888,4.97,0.0971329209442623
50,180.0,1515.95,2.9625745901,4.9703278688524595,0.09713359311803278
50,180.0,1516.05,2.9625951652,4.970655737704918,0.09713426771147542
50,180.0,1516.15,2.9626157994,4.970983606557377,0.09713494424262295
50,180.0,1516.25,2.9626364778,4.971311475409836,0.09713562222295082
50,180.0,1516.35,2.9626571859,4.971639344262295,0.09713630117704918
50,180.0,1516.45,2.9626779092,4.9719672131147545,0.0971369806295082
50,180.0,1516.55,2.9626986335,4.972295081967213,0.0971376601147541
50,180.0,1516.65,2.9627193453,4.972622950819672,0.09713833919016393
50,180.0,1516.75,2.9627400317,4.972950819672131,0.09713901743278688
50,180.0,1516.85,2.9627606803,4.97327868852459,0.09713969443606559
50,180.0,1516.95,2.9627812796,4.97360655737705,0.09714036982295082
50,180.0,1517.05,2.9628018191,4.973934426229508,0.09714104324918033
50,180.0,1517.15,2.9628222892,4.974262295081967,0.0971417144
50,180.0,1517.25,2.9628426814,4.974590163934426,0.09714238299672132
50,180.0,1517.35,2.9628629883,4.974918032786885,0.09714304879672131
50,180.0,1517.45,2.9628832035,4.975245901639345,0.09714371159016394
50,180.0,1517.55,2.9629033221,4.9755737704918035,0.09714437121639344
50,180.0,1517.65,2.96292334,4.975901639344262,0.09714502754098361
50,180.0,1517.75,2.9629432547,4.976229508196721,0.09714568048196721
50,180.0,1517.85,2.9629630647,4.97655737704918,0.09714632999016393
50,180.0,1517.95,2.9629827697,4.97688524590164,0.0971469760557377
50,180.0,1518.05,2.9630023705,4.9772131147540986,0.09714761870491803
50,180.0,1518.15,2.9630218691,4.977540983606557,0.09714825800327868
50,180.0,1518.25,2.9630412685,4.977868852459016,0.09714889404918033
50,180.0,1518.35,2.9630605727,4.978196721311475,0.0971495269737705
50,180.0,1518.45,2.9630797867,4.978524590163935,0.0971501569409836
50,180.0,1518.55,2.9630989163,4.978852459016394,0.0971507841409836
50,180.0,1518.65,2.9631179679,4.9791803278688525,0.09715140878360656
50,180.0,1518.75,2.9631369488,4.979508196721311,0.09715203110819672
50,180.0,1518.85,2.9631558667,4.97983606557377,0.09715265136721313
50,180.0,1518.95,2.9631747301,4.98016393442623,0.09715326983934426
50,180.0,1519.05,2.9631935475,4.980491803278689,0.09715388680327869
50,180.0,1519.15,2.9632123279,4.9808196721311475,0.09715450255409835
50,180.0,1519.25,2.9632310805,4.981147540983606,0.09715511739344262
50,180.0,1519.35,2.9632498146,4.981475409836065,0.09715573162622951
50,180.0,1519.45,2.9632685395,4.981803278688525,0.09715634555737705
50,180.0,1519.55,2.9632872644,4.982131147540984,0.09715695948852458
50,180.0,1519.65,2.9633059985,4.982459016393443,0.09715757372131148
50,180.0,1519.75,2.9633247505,4.982786885245901,0.09715818854098361
50,180.0,1519.85,2.9633435292,4.98311475409836,0.09715880423606557
50,180.0,1519.95,2.9633623428,4.98344262295082,0.09715942107540984
50,180.0,1520.05,2.9633811989,4.983770491803279,0.09716003930819672
50,180.0,1520.15,2.963400105,4.984098360655738,0.09716065918032786
50,180.0,1520.25,2.963419068,4.9844262295081965,0.09716128091803278
50,180.0,1520.35,2.963438094,4.984754098360655,0.09716190472131146
50,180.0,1520.45,2.9634571888,4.985081967213115,0.09716253078032787
50,180.0,1520.55,2.9634763574,4.985409836065574,0.09716315925901639
50,180.0,1520.65,2.9634956043,4.985737704918033,0.09716379030491802
50,180.0,1520.75,2.9635149333,4.9860655737704915,0.09716442404262295
50,180.0,1520.85,2.9635343476,4.98639344262295,0.09716506057704918
50,180.0,1520.95,2.9635538497,4.98672131147541,0.09716569999016393
50,180.0,1521.05,2.9635734414,4.987049180327869,0.0971663423409836
50,180.0,1521.15,2.963593124,4.987377049180328,0.09716698767213115
50,180.0,1521.25,2.963612898,4.987704918032787,0.097167636
50,180.0,1521.35,2.9636327635,4.988032786885245,0.09716828732786886
50,180.0,1521.45,2.9636527198,4.988360655737705,0.09716894163278687
50,180.0,1521.55,2.9636727659,4.988688524590164,0.09716959888196722
50,180.0,1521.65,2.9636928998,4.989016393442623,0.09717025900983606
50,180.0,1521.75,2.9637131195,4.989344262295082,0.09717092195081967
50,180.0,1521.85,2.9637334222,4.9896721311475405,0.09717158761311474
50,180.0,1521.95,2.9637538047,4.99,0.09717225589180328
50,180.0,1522.05,2.9637742635,4.990327868852459,0.09717292667213115
50,180.0,1522.15,2.9637947944,4.990655737704919,0.09717359981639344
50,180.0,1522.25,2.9638153932,4.990983606557377,0.09717427518688525
50,180.0,1522.35,2.9638360551,4.9913114754098356,0.09717495262622951
50,180.0,1522.45,2.9638567752,4.991639344262295,0.0971756319737705
50,180.0,1522.55,2.9638775482,4.991967213114754,0.0971763130557377
50,180.0,1522.65,2.9638983685,4.992295081967214,0.0971769956885246
50,180.0,1522.75,2.9639192306,4.992622950819672,0.09717767969180328
50,180.0,1522.85,2.9639401284,4.992950819672131,0.09717836486557377
50,180.0,1522.95,2.9639610561,4.99327868852459,0.09717905101967213
50,180.0,1523.05,2.9639820075,4.993606557377049,0.09717973795081966
50,180.0,1523.15,2.9640029764,4.993934426229509,0.09718042545573771
50,180.0,1523.25,2.9640239566,4.994262295081967,0.09718111333114755
50,180.0,1523.35,2.9640449419,4.994590163934426,0.0971818013737705
50,180.0,1523.45,2.9640659261,4.994918032786885,0.09718248938032786
50,180.0,1523.55,2.9640869029,4.995245901639344,0.09718317714426229
50,180.0,1523.65,2.9641078663,4.995573770491804,0.09718386446885247
50,180.0,1523.75,2.9641288104,4.995901639344262,0.09718455116065575
50,180.0,1523.85,2.9641497292,4.996229508196721,0.09718523702295082
